FC_ID,ID,Target_Month,Create_Month,Model,StatFC,Actual,JudgmFC,Stat_IND,Man_IND,StatMan_IND,Product_Group,Price_Index,Launch_Date,Launch_Month,Launch_Year,Create_CalMonth,Create_Year,Target_CalMonth,Target_Year,Lead_Time,Product_Age,APE_Stat,APE_Judgm,APE_Stat_Shift,APE_Judgm_shift,APE_STAT_LOG,APE_Judgm_LOG,target_year_shift
16080,10841,201201,201110,SHORT ShiftLevel,58,143,200,1,1,11,3,191,201107,7,2011,10,2011,1,2012,3,6,59.4,39.9,59.4,39.9,4.0849768122,3.6853768236,3
16087,10841,201202,201112,SHORT ShiftLevel,73,98,231,1,1,11,3,191,201107,7,2011,12,2011,2,2012,2,7,25.5,135.7,25.5,135.7,3.2390785322,4.9105518355,3
16098,10841,201204,201110,SHORT ShiftLevel,94,125,385,1,1,11,3,191,201107,7,2011,10,2011,4,2012,6,9,24.8,208.0,24.8,208.0,3.2108436532,5.3375380797,3
16099,10841,201204,201111,SHORT ShiftLevel,110,125,302,1,1,11,3,191,201107,7,2011,11,2011,4,2012,5,9,12.0,141.6,12.0,141.6,2.4849066498,4.9530061813,3
16101,10841,201204,201201,SHORT ShiftLevel,141,125,238,1,1,11,3,191,201107,7,2011,1,2012,4,2012,3,9,12.8,90.4,12.8,90.4,2.5494451709,4.5042442674,3
16102,10841,201204,201202,SHORT ShiftLevel,152,125,222,1,1,11,3,191,201107,7,2011,2,2012,4,2012,2,9,21.6,77.6,21.6,77.6,3.0726933147,4.3515674272,3
16110,10841,201205,201202,SHORT ShiftLevel,161,97,204,1,1,11,3,191,201107,7,2011,2,2012,5,2012,3,10,66.0,110.3,66.0,110.3,4.1893422908,4.7032880419,3
16118,10841,201206,201201,SHORT ShiftLevel,100,151,105,1,1,11,3,191,201107,7,2011,1,2012,6,2012,5,11,33.8,30.5,33.8,30.5,3.5197159819,3.4165317457,3
16149,10841,201212,201206,SHORT ShiftLevel,117,69,67,1,1,11,3,191,201107,7,2011,6,2012,12,2012,6,17,69.6,2.9,69.6,2.9,4.2422646923,1.064210862,3
16158,10841,201301,201209,SHORT ShiftLevel,142,179,98,1,1,11,3,191,201107,7,2011,9,2012,1,2013,4,18,20.7,45.3,20.7,45.3,3.0287022928,3.8122335348,4
16161,10841,201301,201212,LONG Pure,140,179,63,1,1,11,3,191,201107,7,2011,12,2012,1,2013,1,18,21.8,64.8,21.8,64.8,3.0813460263,4.1713745713,4
16179,10841,201304,201206,SHORT ShiftLevel,232,132,222,1,1,11,3,191,201107,7,2011,6,2012,4,2013,10,21,75.8,68.2,75.8,68.2,4.3275384494,4.2221779337,4
16203,10841,201306,201209,SHORT ShiftLevel,147,83,118,1,1,11,3,191,201107,7,2011,9,2012,6,2013,9,23,77.1,42.2,77.1,42.2,4.3452126616,3.7416776397,4
16214,10841,201307,201304,LONG Pure,248,106,133,1,1,11,3,191,201107,7,2011,4,2013,7,2013,3,24,134.0,25.5,134.0,25.5,4.8975581495,3.2375679579,4
16223,10841,201309,201302,LONG Pure,61,64,67,1,1,11,3,191,201107,7,2011,2,2013,9,2013,7,26,4.7,4.7,4.7,4.7,1.5448993913,1.5448993913,4
16261,10846,201601,201512,SHORT XT,216,2785,3122,1,1,11,2,44,201512,12,2015,12,2015,1,2016,1,1,92.2,12.1,92.2,12.1,4.5244390307,2.493249964,7
16279,10855,201109,201106,SHORT ShiftLevel,1891,1437,1304,1,1,11,3,79,201007,7,2010,6,2011,9,2011,3,14,31.6,9.3,31.6,9.3,3.452954498,2.2252064281,2
16285,10855,201110,201108,SHORT ShiftLevel,1441,1104,1392,1,1,11,3,79,201007,7,2010,8,2011,10,2011,2,15,30.5,26.1,30.5,26.1,3.4185578895,3.2614354393,2
16304,10855,201203,201111,LONG Pure,721,1370,2365,1,1,11,3,79,201007,7,2010,11,2011,3,2012,4,20,47.4,72.6,47.4,72.6,3.8580368839,4.2853469043,3
16332,10855,201207,201205,LONG Pure,1400,1899,1364,1,1,11,3,79,201007,7,2010,5,2012,7,2012,2,24,26.3,28.2,26.3,28.2,3.2686935709,3.3383542221,3
16368,10855,201212,201206,LONG Pure,476,1464,1522,1,1,11,3,79,201007,7,2010,6,2012,12,2012,6,29,67.5,4.0,67.5,4.0,4.2119251892,1.376685502,3
16380,10855,201301,201212,LONG Pure,1237,1455,1183,1,1,11,3,79,201007,7,2010,12,2012,1,2013,1,30,15.0,18.7,15.0,18.7,2.7069040692,2.9282110727,4
16443,10855,201309,201303,LONG Pure,1282,1413,1492,1,1,11,3,79,201007,7,2010,3,2013,9,2013,6,38,9.3,5.6,9.3,5.6,2.2268971265,1.7211476558,4
16451,10855,201310,201304,LONG Pure,1679,1723,1351,1,1,11,3,79,201007,7,2010,4,2013,10,2013,6,39,2.6,21.6,2.6,21.6,0.9375375834,3.0722418037,4
16458,10855,201311,201303,LONG Pure,1080,3176,1152,1,1,11,3,79,201007,7,2010,3,2013,11,2013,8,40,66.0,63.7,66.0,63.7,4.1895784091,4.154623394,4
16461,10855,201311,201306,LONG Pure,1008,3176,1437,1,1,11,3,79,201007,7,2010,6,2013,11,2013,5,40,68.3,54.8,68.3,54.8,4.2233527262,4.002857878,4
16462,10855,201311,201307,LONG Pure,1004,3176,1491,1,1,11,3,79,201007,7,2010,7,2013,11,2013,4,40,68.4,53.1,68.4,53.1,4.2251960447,3.9713132064,4
16626,10863,201311,201309,LONG Pure,24,102,36,1,1,11,20,,200607,7,2006,9,2013,11,2013,2,88,76.5,64.7,76.5,64.7,4.3369061994,4.1698521147,4
16730,10871,201201,201109,SHORT ShiftLevel,549,310,3070,1,1,11,9,52,201108,8,2011,9,2011,1,2012,4,5,77.1,890.3,77.1,300.0,4.3450614404,6.7915838472,3
16746,10871,201204,201110,SHORT ShiftLevel,2279,702,3744,1,1,11,9,52,201108,8,2011,10,2011,4,2012,6,8,224.6,433.3,224.6,300.0,5.4145163689,6.0715072548,3
16749,10871,201204,201201,SHORT ShiftLevel,1653,702,2394,1,1,11,9,52,201108,8,2011,1,2012,4,2012,3,8,135.5,241.0,135.5,241.0,4.9087508445,5.4849033221,3
16775,10871,201207,201206,SHORT ShiftLevel,557,302,463,1,1,11,9,52,201108,8,2011,6,2012,7,2012,1,11,84.4,53.3,84.4,53.3,4.4360067138,3.9761475336,3
16789,10871,201211,201205,SHORT ShiftLevel,428,226,311,1,1,11,9,52,201108,8,2011,5,2012,11,2012,6,15,89.4,37.6,89.4,37.6,4.4929028841,3.6272864432,3
16802,10871,201301,201205,SHORT ShiftLevel,514,310,260,1,1,11,9,52,201108,8,2011,5,2012,1,2013,8,17,65.8,16.1,65.8,16.1,4.1867178824,2.7806208939,4
16806,10871,201301,201209,SHORT ShiftLevel,404,310,158,1,1,11,9,52,201108,8,2011,9,2012,1,2013,4,17,30.3,49.0,30.3,49.0,3.4118926708,3.8924784094,4
16836,10871,201304,201212,LONG XT,186,423,321,1,1,11,9,52,201108,8,2011,12,2012,4,2013,4,20,56.0,24.1,56.0,24.1,4.0258581481,3.1827708202,4
16840,10871,201305,201205,SHORT ShiftLevel,634,237,723,1,1,11,9,52,201108,8,2011,5,2012,5,2013,12,21,167.5,205.1,167.5,205.1,5.1210463255,5.3233186688,4
16857,10871,201306,201210,SHORT ShiftLevel,255,244,178,1,1,11,9,52,201108,8,2011,10,2012,6,2013,8,22,4.5,27.0,4.5,27.0,1.5058972335,3.2976567027,4
16916,10871,201403,201309,LONG XT,360,140,203,1,1,11,9,52,201108,8,2011,9,2013,3,2014,6,31,157.1,45.0,157.1,45.0,5.0571553097,3.8066624898,5
16964,10871,201408,201401,LONG XT,155,209,123,1,1,11,9,52,201108,8,2011,1,2014,8,2014,7,36,25.8,41.1,25.8,41.1,3.2518199806,3.7171832303,5
16977,10871,201409,201408,LONG XT,208,92,164,1,1,11,9,52,201108,8,2011,8,2014,9,2014,1,37,126.1,78.3,126.1,78.3,4.8369718,4.360047728,5
16987,10871,201411,201405,LONG XT,207,183,156,1,1,11,9,52,201108,8,2011,5,2014,11,2014,6,39,13.1,14.8,13.1,14.8,2.5737378635,2.6915208992,5
16991,10871,201411,201409,LONG XT,294,183,154,1,1,11,9,52,201108,8,2011,9,2014,11,2014,2,39,60.7,15.8,60.7,15.8,4.1052142345,2.7629798631,5
17001,10871,201412,201411,LONG Pure,214,603,134,1,1,11,9,52,201108,8,2011,11,2014,12,2014,1,40,64.5,77.8,64.5,77.8,4.1668323329,4.3538557577,5
17013,10880,201601,201509,SHORT ShiftLevel,908,306,770,1,1,11,3,107,201506,6,2015,9,2015,1,2016,4,7,196.7,151.6,196.7,151.6,5.2818425293,5.0214696363,7
17021,10880,201602,201601,SHORT ShiftLevel,440,362,392,1,1,11,3,107,201506,6,2015,1,2016,2,2016,1,8,21.5,8.3,21.5,8.3,3.0702348009,2.1147233558,7
17047,10880,201606,201601,SHORT ShiftLevel,444,444,461,1,1,11,3,107,201506,6,2015,1,2016,6,2016,5,12,0.0,3.8,0.0,3.8,,1.3425589676,7
17058,10880,201608,201601,SHORT ShiftLevel,519,314,479,1,1,11,3,107,201506,6,2015,1,2016,8,2016,7,14,65.3,52.5,65.3,52.5,4.1787871792,3.961722674,7
17061,10880,201608,201604,SHORT ShiftLevel,272,314,524,1,1,11,3,107,201506,6,2015,4,2016,8,2016,4,14,13.4,66.9,13.4,66.9,2.5934468184,4.2028847308,7
17090,10880,201611,201609,SHORT ShiftLevel,393,408,397,1,1,11,3,107,201506,6,2015,9,2016,11,2016,2,17,3.7,2.7,3.7,2.7,1.3019532127,0.9917982844,7
17099,10880,201612,201608,SHORT ShiftLevel,427,319,391,1,1,11,3,107,201506,6,2015,8,2016,12,2016,4,18,33.9,22.6,33.9,22.6,3.5221103103,3.1166452022,7
17117,10880,201703,201611,LONG Pure,517,505,876,1,1,11,3,107,201506,6,2015,11,2016,3,2017,4,21,2.4,73.5,2.4,73.5,0.8655184065,4.2968138193,8
17121,10880,201704,201608,SHORT ShiftLevel,673,630,713,1,1,11,3,107,201506,6,2015,8,2016,4,2017,8,22,6.8,13.2,6.8,13.2,1.9206504823,2.5782909744,8
17130,10880,201705,201609,SHORT ShiftLevel,714,510,673,1,1,11,3,107,201506,6,2015,9,2016,5,2017,8,23,40.0,32.0,40.0,32.0,3.6888794541,3.4645096611,8
17131,10880,201705,201610,SHORT ShiftLevel,681,510,685,1,1,11,3,107,201506,6,2015,10,2016,5,2017,7,23,33.5,34.3,33.5,34.3,3.5124230168,3.5355454342,8
17136,10880,201705,201703,LONG Pure,606,510,709,1,1,11,3,107,201506,6,2015,3,2017,5,2017,2,23,18.8,39.0,18.8,39.0,2.9351076517,3.664064285,8
17157,10880,201708,201612,LONG Pure,291,295,255,1,1,11,3,107,201506,6,2015,12,2016,8,2017,8,26,1.4,13.6,1.4,13.6,0.3044891908,2.6070742838,8
17171,10880,201709,201705,LONG Pure,415,394,294,1,1,11,3,107,201506,6,2015,5,2017,9,2017,4,27,5.3,25.4,5.3,25.4,1.6733417144,3.2339894627,8
17172,10880,201709,201706,LONG Pure,412,394,290,1,1,11,3,107,201506,6,2015,6,2017,9,2017,3,27,4.6,26.4,4.6,26.4,1.5191910346,3.2732101758,8
17189,10880,201711,201702,LONG Pure,404,606,346,1,1,11,3,107,201506,6,2015,2,2017,11,2017,9,29,33.3,42.9,33.3,42.9,3.5065578973,3.7589718309,8
17239,10880,201803,201710,LONG Pure,512,985,741,1,1,11,3,107,201506,6,2015,10,2017,3,2018,5,33,48.0,24.8,48.0,24.8,3.8716239333,3.2096967701,9
17241,10880,201803,201712,LONG Pure,558,985,685,1,1,11,3,107,201506,6,2015,12,2017,3,2018,3,33,43.4,30.5,43.4,30.5,3.769312558,3.4163110195,9
17244,10880,201804,201703,LONG Pure,493,708,565,1,1,11,3,107,201506,6,2015,3,2017,4,2018,13,34,30.4,20.2,30.4,20.2,3.4133641204,3.0055707226,9
17255,10880,201804,201802,LONG Pure,605,708,608,1,1,11,3,107,201506,6,2015,2,2018,4,2018,2,34,14.5,14.1,14.5,14.1,2.6774550805,2.6478962783,9
17270,10881,201310,201309,SHORT ShiftLevel,8,924,2506,1,1,11,6,61,201308,8,2013,9,2013,10,2013,1,2,99.1,171.2,99.1,171.2,4.596474479,5.1429032627,4
17271,10881,201311,201309,SHORT ShiftLevel,7,514,3186,1,1,11,6,61,201308,8,2013,9,2013,11,2013,2,3,98.6,519.8,98.6,300.0,4.5914579241,6.2535294552,4
17281,10881,201402,201310,SHORT ShiftLevel,509,407,1130,1,1,11,6,61,201308,8,2013,10,2013,2,2014,4,6,25.1,177.6,25.1,177.6,3.2213298138,5.1797662227,5
17294,10881,201404,201312,SHORT ShiftLevel,354,868,1148,1,1,11,6,61,201308,8,2013,12,2013,4,2014,4,8,59.2,32.3,59.2,32.3,4.0812017368,3.4737680745,5
17302,10881,201405,201401,SHORT ShiftLevel,808,798,936,1,1,11,6,61,201308,8,2013,1,2014,5,2014,4,9,1.3,17.3,1.3,17.3,0.2256466815,2.8503152737,5
17309,10881,201406,201312,SHORT ShiftLevel,362,733,818,1,1,11,6,61,201308,8,2013,12,2013,6,2014,6,10,50.6,11.6,50.6,11.6,3.9242265467,2.4506757406,5
17310,10881,201406,201401,SHORT ShiftLevel,456,733,676,1,1,11,6,61,201308,8,2013,1,2014,6,2014,5,10,37.8,7.8,37.8,7.8,3.6320419903,2.0510757519,5
17322,10881,201408,201402,SHORT ShiftLevel,191,416,334,1,1,11,6,61,201308,8,2013,2,2014,8,2014,6,12,54.1,19.7,54.1,19.7,3.9905853279,2.981204173,5
17331,10881,201409,201405,SHORT ShiftLevel,759,322,713,1,1,11,6,61,201308,8,2013,5,2014,9,2014,4,13,135.7,121.4,135.7,121.4,4.9105518355,4.7993262004,5
17337,10881,201410,201405,SHORT ShiftLevel,743,370,769,1,1,11,6,61,201308,8,2013,5,2014,10,2014,5,14,100.8,107.8,100.8,107.8,4.6132456,4.6806285972,5
17347,10881,201411,201408,SHORT ShiftLevel,662,314,557,1,1,11,6,61,201308,8,2013,8,2014,11,2014,3,15,110.8,77.4,110.8,77.4,4.7079796799,4.3488386434,5
17356,10881,201412,201409,SHORT ShiftLevel,372,241,414,1,1,11,6,61,201308,8,2013,9,2014,12,2014,3,16,54.4,71.8,54.4,71.8,3.9955705757,4.273664847,5
17357,10881,201412,201410,SHORT ShiftLevel,379,241,357,1,1,11,6,61,201308,8,2013,10,2014,12,2014,2,16,57.3,48.1,57.3,48.1,4.0476269377,3.8739634436,5
17371,10881,201502,201405,SHORT ShiftLevel,806,302,411,1,1,11,6,61,201308,8,2013,5,2014,2,2015,9,18,166.9,36.1,166.9,36.1,5.1173194367,3.5860910508,6
17384,10881,201503,201407,SHORT ShiftLevel,744,561,726,1,1,11,6,61,201308,8,2013,7,2014,3,2015,8,19,32.6,29.4,32.6,29.4,3.4849354333,3.3813947544,6
17399,10881,201504,201410,SHORT ShiftLevel,857,688,464,1,1,11,6,61,201308,8,2013,10,2014,4,2015,6,20,24.6,32.6,24.6,32.6,3.201280063,3.4830273999,6
17402,10881,201504,201501,LONG XT,910,688,603,1,1,11,6,61,201308,8,2013,1,2015,4,2015,3,20,32.3,12.4,32.3,12.4,3.4740587299,2.5140326045,6
17410,10881,201505,201408,SHORT ShiftLevel,849,705,262,1,1,11,6,61,201308,8,2013,8,2014,5,2015,9,21,20.4,62.8,20.4,62.8,3.0167856828,4.1405421532,6
17446,10882,201702,201701,SHORT ShiftLevel,49,58,132,1,1,11,,,,,,1,2017,2,2017,1,,15.5,127.6,15.5,127.6,2.7419517528,4.8487922686,8
17473,10884,201306,201303,SHORT ShiftLevel,41,60,40,1,1,11,3,259,201212,12,2012,3,2013,6,2013,3,6,31.7,33.3,31.7,33.3,3.4552646029,3.5065578973,4
17474,10884,201306,201304,SHORT ShiftLevel,73,60,44,1,1,11,3,259,201212,12,2012,4,2013,6,2013,2,6,21.7,26.7,21.7,26.7,3.0757749812,3.283414346,4
17483,10884,201308,201304,SHORT ShiftLevel,70,72,60,1,1,11,3,259,201212,12,2012,4,2013,8,2013,4,8,2.8,16.7,2.8,16.7,1.0216512475,2.8134107168,4
17522,10884,201401,201309,SHORT ShiftLevel,74,61,58,1,1,11,3,259,201212,12,2012,9,2013,1,2014,4,13,21.3,4.9,21.3,4.9,3.0592456793,1.5929086105,5
17608,10893,201305,201302,SHORT ShiftLevel,499,197,530,1,1,11,3,66,201207,7,2012,2,2013,5,2013,3,10,153.3,169.0,153.3,169.0,5.0323934746,5.1301089472,4
17619,10893,201306,201305,SHORT ShiftLevel,302,149,398,1,1,11,3,66,201207,7,2012,5,2013,6,2013,1,11,102.7,167.1,102.7,167.1,4.6316618014,5.1186767765,4
17641,10893,201310,201309,SHORT ShiftLevel,280,511,233,1,1,11,3,66,201207,7,2012,9,2013,10,2013,1,15,45.2,54.4,45.2,54.4,3.8112183063,3.9964217095,4
17650,10893,201312,201303,SHORT ShiftLevel,351,383,280,1,1,11,3,66,201207,7,2012,3,2013,12,2013,9,17,8.4,26.9,8.4,26.9,2.1228710996,3.291864185,4
17670,10893,201403,201311,LONG Pure,412,338,388,1,1,11,3,66,201207,7,2012,11,2013,3,2014,4,20,21.9,14.8,21.9,14.8,3.0861893837,2.6941472959,5
17673,10893,201403,201402,LONG Pure,364,338,491,1,1,11,3,66,201207,7,2012,2,2014,3,2014,1,20,7.7,45.3,7.7,45.3,2.0402208285,3.8125622119,5
17695,10893,201406,201403,LONG Pure,142,294,335,1,1,11,3,66,201207,7,2012,3,2014,6,2014,3,23,51.7,13.9,51.7,13.9,3.9454709395,2.6351624854,5
17729,10911,201409,201407,SHORT ShiftLevel,73,98,1256,1,1,11,3,59,201404,4,2014,7,2014,9,2014,2,5,25.5,1181.6,25.5,300.0,3.2390785322,7.0746523655,5
17733,10911,201410,201408,SHORT ShiftLevel,1085,173,699,1,1,11,3,59,201404,4,2014,8,2014,10,2014,2,6,527.2,304.0,300.0,300.0,6.2675185816,5.7171798042,5
17738,10911,201411,201409,SHORT ShiftLevel,907,262,511,1,1,11,3,59,201404,4,2014,9,2014,11,2014,2,7,246.2,95.0,246.2,95.0,5.506075999,4.5542785787,5
17765,10911,201504,201501,SHORT ShiftLevel,984,2380,1047,1,1,11,3,59,201404,4,2014,1,2015,4,2015,3,12,58.7,56.0,58.7,56.0,4.0716807026,4.0255017395,6
17801,10911,201509,201504,SHORT ShiftLevel,2698,2035,1789,1,1,11,3,59,201404,4,2014,4,2015,9,2015,5,17,32.6,12.1,32.6,12.1,3.4836940783,2.492250624,6
17802,10911,201509,201505,SHORT ShiftLevel,2574,2035,1905,1,1,11,3,59,201404,4,2014,5,2015,9,2015,4,17,26.5,6.4,26.5,6.4,3.276634659,1.8544535386,6
17829,10911,201512,201505,SHORT ShiftLevel,2121,1928,1652,1,1,11,3,59,201404,4,2014,5,2015,12,2015,7,20,10.0,14.3,10.0,14.3,2.3036218997,2.6613325765,6
17836,10911,201601,201507,SHORT ShiftLevel,2514,1614,2184,1,1,11,3,59,201404,4,2014,7,2015,1,2016,6,21,55.8,35.3,55.8,35.3,4.0210941005,3.564335698,7
17848,10911,201602,201601,LONG Pure,2845,1730,2079,1,1,11,3,59,201404,4,2014,1,2016,2,2016,1,22,64.5,20.2,64.5,20.2,4.1659031824,3.0043654207,7
17854,10911,201603,201512,LONG Pure,3800,3570,4680,1,1,11,3,59,201404,4,2014,12,2015,3,2016,3,23,6.4,31.1,6.4,31.1,1.8629286201,3.4369646055,7
17868,10911,201605,201509,LONG Pure,2363,1840,2453,1,1,11,3,59,201404,4,2014,9,2015,5,2016,8,25,28.4,33.3,28.4,33.3,3.3472307994,3.5060142713,7
17871,10911,201605,201512,LONG Pure,3224,1840,2567,1,1,11,3,59,201404,4,2014,12,2015,5,2016,5,25,75.2,39.5,75.2,39.5,4.3203824716,3.6765758129,7
17878,10911,201606,201509,LONG Pure,1470,1282,2232,1,1,11,3,59,201404,4,2014,9,2015,6,2016,9,26,14.7,74.1,14.7,74.1,2.6854355113,4.3054555331,7
17879,10911,201606,201510,LONG Pure,1672,1282,2199,1,1,11,3,59,201404,4,2014,10,2015,6,2016,8,26,30.4,71.5,30.4,71.5,3.4151402876,4.2701010208,7
17883,10911,201606,201602,LONG Pure,1929,1282,2167,1,1,11,3,59,201404,4,2014,2,2016,6,2016,4,26,50.5,69.0,50.5,69.0,3.921339843,4.2345811935,7
17887,10913,201701,201608,SHORT XT,1232,4302,4716,1,1,11,3,129,201612,12,2016,8,2016,1,2017,5,1,71.4,9.6,71.4,9.6,4.2677677167,2.26420085,8
17903,10913,201708,201704,SHORT ShiftLevel,898,333,742,1,1,11,3,129,201612,12,2016,4,2017,8,2017,4,8,169.7,122.8,169.7,122.8,5.1338534272,4.8107428521,8
17907,10913,201709,201703,SHORT ShiftLevel,1338,320,662,1,1,11,3,129,201612,12,2016,3,2017,9,2017,6,9,318.1,106.9,300.0,106.9,5.7624443873,4.6716599273,8
17918,10913,201710,201708,SHORT ShiftLevel,641,539,621,1,1,11,3,129,201612,12,2016,8,2017,10,2017,2,10,18.9,15.2,18.9,15.2,2.9404274284,2.7221738623,8
17932,10913,201712,201707,SHORT ShiftLevel,931,766,886,1,1,11,3,129,201612,12,2016,7,2017,12,2017,5,12,21.5,15.7,21.5,15.7,3.0699334901,2.751479759,8
17957,10920,201302,201210,SHORT ShiftLevel,495,214,194,1,1,11,3,55,201206,6,2012,10,2012,2,2013,4,8,131.3,9.3,131.3,9.3,4.8775488403,2.2349264445,4
17972,10920,201304,201302,SHORT ShiftLevel,722,425,404,1,1,11,3,55,201206,6,2012,2,2013,4,2013,2,10,69.9,4.9,69.9,4.9,4.2468131559,1.5976034548,4
18086,10923,201107,201106,SHORT ShiftLevel,109,290,99,1,1,11,3,47,201102,2,2011,6,2011,7,2011,1,5,62.4,65.9,62.4,65.9,4.1337862943,4.1875626911,2
18101,10939,201210,201207,SHORT ShiftLevel,7,2496,815,1,1,11,3,102,201206,6,2012,7,2012,10,2012,3,4,99.7,67.3,99.7,67.3,4.6023617589,4.2098695899,3
18107,10939,201211,201210,SHORT ShiftLevel,1674,3304,1612,1,1,11,3,102,201206,6,2012,10,2012,11,2012,1,5,49.3,51.2,49.3,51.2,3.8986163451,3.9359475915,3
18109,10939,201212,201208,SHORT ShiftLevel,34,1589,794,1,1,11,3,102,201206,6,2012,8,2012,12,2012,4,6,97.9,50.0,97.9,50.0,4.5835408441,3.9126521341,3
18139,10939,201305,201208,SHORT ShiftLevel,41,1706,871,1,1,11,3,102,201206,6,2012,8,2012,5,2013,9,11,97.6,48.9,97.6,48.9,4.5808438604,3.8906951828,4
18156,10939,201306,201304,SHORT ShiftLevel,2038,1201,2143,1,1,11,3,102,201206,6,2012,4,2013,6,2013,2,12,69.7,78.4,69.7,78.4,4.2440844344,4.3622656385,4
18158,10939,201307,201302,SHORT ShiftLevel,2020,1269,2020,1,1,11,3,102,201206,6,2012,2,2013,7,2013,5,13,59.2,59.2,59.2,59.2,4.08059137,4.08059137,4
18176,10939,201310,201302,SHORT ShiftLevel,1738,712,1745,1,1,11,3,102,201206,6,2012,2,2013,10,2013,8,16,144.1,145.1,144.1,145.1,4.9705153003,4.9773147437,4
18186,10939,201311,201304,SHORT ShiftLevel,1992,3189,1829,1,1,11,3,102,201206,6,2012,4,2013,11,2013,7,17,37.5,42.6,37.5,42.6,3.6252812245,3.7529474977,4
18199,10939,201312,201308,SHORT ShiftLevel,2087,511,1349,1,1,11,3,102,201206,6,2012,8,2013,12,2013,4,18,308.4,164.0,300.0,164.0,5.7314458662,5.0998186963,4
18204,10944,201106,201105,SHORT ShiftLevel,2278,1317,2730,1,1,11,9,134,201005,5,2010,5,2011,6,2011,1,13,73.0,107.3,73.0,107.3,4.2900328932,4.6755288669,2
18230,10944,201112,201111,LONG DownTrend,905,1154,2002,1,1,11,9,134,201005,5,2010,11,2011,12,2011,1,19,21.6,73.5,21.6,73.5,3.0716336354,4.2970613747,2
18231,10944,201201,201106,SHORT ShiftLevel,2723,1362,2229,1,1,11,9,134,201005,5,2010,6,2011,1,2012,7,20,99.9,63.7,99.9,63.7,4.6044357019,4.1534996761,3
18233,10944,201201,201108,SHORT ShiftLevel,1728,1362,2403,1,1,11,9,134,201005,5,2010,8,2011,1,2012,5,20,26.9,76.4,26.9,76.4,3.2910940327,4.3363977679,3
18239,10944,201202,201107,SHORT ShiftLevel,2389,1652,2538,1,1,11,9,134,201005,5,2010,7,2011,2,2012,7,21,44.6,53.6,44.6,53.6,3.7980161241,3.9821451825,3
18242,10944,201202,201110,LONG DownTrend,1349,1652,2074,1,1,11,9,134,201005,5,2010,10,2011,2,2012,4,21,18.3,25.5,18.3,25.5,2.9091610374,3.2404335459,3
18243,10944,201202,201111,LONG DownTrend,1285,1652,1985,1,1,11,9,134,201005,5,2010,11,2011,2,2012,3,21,22.2,20.2,22.2,20.2,3.10079008,3.0035707219,3
18246,10944,201203,201106,SHORT ShiftLevel,4259,2216,3342,1,1,11,9,134,201005,5,2010,6,2011,3,2012,9,22,92.2,50.8,92.2,50.8,4.5238857329,3.9281379468,3
18250,10944,201203,201110,LONG DownTrend,2202,2216,2755,1,1,11,9,134,201005,5,2010,10,2011,3,2012,5,22,0.6,24.3,0.6,24.3,-0.459231532,3.191426709,3
18252,10944,201203,201112,LONG DownTrend,2242,2216,2393,1,1,11,9,134,201005,5,2010,12,2011,3,2012,3,22,1.2,8.0,1.2,8.0,0.1598076761,2.0778608707,3
18255,10944,201204,201106,SHORT ShiftLevel,4683,3062,3888,1,1,11,9,134,201005,5,2010,6,2011,4,2012,10,23,52.9,27.0,52.9,27.0,3.9691451315,3.2949413833,3
18261,10944,201204,201112,LONG DownTrend,2679,3062,2961,1,1,11,9,134,201005,5,2010,12,2011,4,2012,4,23,12.5,3.3,12.5,3.3,2.526381599,1.1934671266,3
18296,10944,201208,201205,LONG DownTrend,1166,2155,1665,1,1,11,9,134,201005,5,2010,5,2012,8,2012,3,27,45.9,22.7,45.9,22.7,3.8263185151,3.1240295746,3
18299,10944,201209,201205,LONG DownTrend,961,2194,1403,1,1,11,9,134,201005,5,2010,5,2012,9,2012,4,28,56.2,36.1,56.2,36.1,4.0288940483,3.5849865129,3
18336,10944,201302,201212,LONG XT,1604,1166,2204,1,1,11,9,134,201005,5,2010,12,2012,2,2013,2,33,37.6,89.0,37.6,89.0,3.6260547295,4.4888868828,4
18337,10944,201302,201301,LONG XT,1752,1166,2056,1,1,11,9,134,201005,5,2010,1,2013,2,2013,1,33,50.3,76.3,50.3,76.3,3.9171556087,4.3350572818,4
18338,10944,201303,201205,LONG DownTrend,1613,2317,2094,1,1,11,9,134,201005,5,2010,5,2012,3,2013,10,34,30.4,9.6,30.4,9.6,3.4139200177,2.264313433,4
18342,10944,201303,201209,LONG DownTrend,2407,2317,2150,1,1,11,9,134,201005,5,2010,9,2012,3,2013,6,34,3.9,7.2,3.9,7.2,1.3569513319,1.975135474,4
18352,10944,201304,201209,LONG DownTrend,3066,2832,3088,1,1,11,9,134,201005,5,2010,9,2012,4,2013,7,35,8.3,9.0,8.3,9.0,2.1117528465,2.2016091757,4
18389,10944,201308,201306,LONG Pure,1455,1164,2062,1,1,11,9,134,201005,5,2010,6,2013,8,2013,2,39,25.0,77.1,25.0,77.1,3.2188758249,4.345722626,4
18413,10944,201401,201305,LONG XT,1423,1361,1431,1,1,11,9,134,201005,5,2010,5,2013,1,2014,8,44,4.6,5.1,4.6,5.1,1.5163295684,1.6376904254,5
18417,10944,201401,201309,LONG Pure,1561,1361,1360,1,1,11,9,134,201005,5,2010,9,2013,1,2014,4,44,14.7,0.1,14.7,0.1,2.6875125499,-2.610804817,5
