ID_OSOB;ID_GOSP;WOJ;PLEC;WIEK;TYP_RODZ;DOCHM;WYDM;EDU;KMZ
30999;222971021;Kujawsko-pomorskie;Mezczyzna;62;1:Osoba samotna;179.2;921.25;5;6
31021;222980321;Kujawsko-pomorskie;Kobieta;34;9:Pozostale;12813.55;6180.88;5;6
31032;222980511;Kujawsko-pomorskie;Kobieta;54;9:Pozostale;2596.62;2417.88;3;6
31053;222981121;Kujawsko-pomorskie;Kobieta;50;2:Malzenstwo bez dzieci;1961.48;1727.13;3;6
31067;222990311;Kujawsko-pomorskie;Mezczyzna;24;9:Pozostale;2439;1760.16;5;6
31111;222991121;Kujawsko-pomorskie;Mezczyzna;50;9:Pozostale;6291.36;2707.57;5;6
31149;223000711;Kujawsko-pomorskie;Kobieta;74;9:Pozostale;20658.34;1854.8;7;6
31151;223000811;Kujawsko-pomorskie;Mezczyzna;60;2:Malzenstwo bez dzieci;1345.97;1739.97;7;6
31193;223010711;Kujawsko-pomorskie;Mezczyzna;32;9:Pozostale;3950.1;4079;5;6
31204;223010911;Kujawsko-pomorskie;Kobieta;42;7:Matka i dzieci;2000.2;2242.26;1;6
31253;223020911;Kujawsko-pomorskie;Kobieta;51;9:Pozostale;34900.4;2587.74;7;6
31281;223030111;Kujawsko-pomorskie;Mezczyzna;22;9:Pozostale;1714.45;1737.37;5;6
31293;223030421;Kujawsko-pomorskie;Mezczyzna;35;3:Malzenstwo +1;8350;2940.5;1;6
31352;223040621;Kujawsko-pomorskie;Kobieta;52;9:Pozostale;3792.68;2051.39;3;6
31354;223040721;Kujawsko-pomorskie;Kobieta;68;2:Malzenstwo bez dzieci;1505.8;1122.51;7;6
31405;223051111;Kujawsko-pomorskie;Mezczyzna;38;9:Pozostale;3400.25;1617.25;5;6
31412;223060111;Kujawsko-pomorskie;Kobieta;24;4:Malzenstwo +2;1019.2;1734.44;5;6
31434;223060611;Kujawsko-pomorskie;Mezczyzna;71;1:Osoba samotna;1150;1568.22;3;6
31490;223070721;Dolnoslaskie;Kobieta;42;4:Malzenstwo +2;5835;6002.25;3;6
31536;223080511;Dolnoslaskie;Mezczyzna;29;9:Pozostale;4971.89;1083.55;1;6
31569;223090211;Dolnoslaskie;Mezczyzna;69;9:Pozostale;2992.93;2434.28;5;6
31576;223090511;Dolnoslaskie;Mezczyzna;35;4:Malzenstwo +2;3000;3191.81;3;6
31623;223100821;Dolnoslaskie;Mezczyzna;64;2:Malzenstwo bez dzieci;4772.23;1728.44;5;6
31682;223111021;Dolnoslaskie;Kobieta;37;3:Malzenstwo +1;1249.5;918.03;5;6
31686;223111111;Dolnoslaskie;Kobieta;64;9:Pozostale;3798.7;2102.76;7;6
31688;223111121;Dolnoslaskie;Kobieta;57;9:Pozostale;2776;1675.72;5;6
31726;223120811;Dolnoslaskie;Kobieta;34;9:Pozostale;2408;1480.27;7;6
31772;223130711;Dolnoslaskie;Kobieta;22;9:Pozostale;2960;2918.8;3;6
31848;223150221;Dolnoslaskie;Kobieta;47;9:Pozostale;3731.5;2298.13;3;6
31858;223150511;Dolnoslaskie;Mezczyzna;47;2:Malzenstwo bez dzieci;5112.82;6473.82;1;6
31862;223150711;Dolnoslaskie;Mezczyzna;51;1:Osoba samotna;1500;3080.49;7;6
31899;223160721;Dolnoslaskie;Kobieta;54;9:Pozostale;1900;1455.07;3;6
31921;223170111;Dolnoslaskie;Kobieta;52;1:Osoba samotna;830.2;745.62;1;6
31933;223170511;Dolnoslaskie;Mezczyzna;47;3:Malzenstwo +1;2870.43;1363.96;3;6
31949;223171011;Dolnoslaskie;Mezczyzna;44;4:Malzenstwo +2;2400.98;2113.29;5;6
31959;223180121;Dolnoslaskie;Mezczyzna;76;2:Malzenstwo bez dzieci;2518.8;1295.62;7;6
31996;223181211;Dolnoslaskie;Kobieta;33;3:Malzenstwo +1;2564.74;2389.44;1;6
32094;223220521;Dolnoslaskie;Mezczyzna;80;9:Pozostale;3343;1917.68;7;6
32141;223230621;Dolnoslaskie;Mezczyzna;46;9:Pozostale;3991.8;1972.86;5;6
32145;223230621;Dolnoslaskie;Kobieta;73;9:Pozostale;3991.8;1972.86;5;6
32148;223230721;Dolnoslaskie;Kobieta;72;2:Malzenstwo bez dzieci;2124.2;4479.57;3;6
32214;223250121;Dolnoslaskie;Kobieta;52;9:Pozostale;3162;2230.89;5;6
32249;223251011;Dolnoslaskie;Mezczyzna;78;2:Malzenstwo bez dzieci;1645.5;1078.75;7;6
32278;223260421;Dolnoslaskie;Kobieta;20;5:Malzenstwo +3;1671;3115.1;6;6
